,0|31.31%,1|23.99%,2|20.35%,3|13.75%,4|7.46%,5|3.15%
FIRST CLOWN,2.104268293583639,0.0773580368747044,0.6112712422322808,0.8833560244545439,1.5384883010731543,0.0950402184563818
QUEEN,2.3534614372504876,-1.546493796431861,-0.316009801721608,0.021300305234363465,-1.130473336603357,0.5382802044820528
KING,-1.3981812479624975,-2.296710794843873,1.3271056939335593,-0.4797736386696366,0.35542008807151365,-0.3076426217287958
ROSENCRANTZ,-2.2738069954824844,0.5642163753414694,-0.15736416243850737,1.9571359571709916,-0.29756293097870595,0.3885375087366095
LAERTES,-0.06569353134049309,1.5214324450123968,-1.6007380423799198,-1.2627517626388078,0.4193664952915662,0.24998867631910002
HORATIO,-0.23012857952962731,-0.5788718198207347,-1.8248658503176682,0.4492627201396792,0.07384885733569772,-0.2743105453447369
HAMLET,-0.2632066187337727,-0.21262897024884342,-0.804554519504351,-0.4611735939949816,-0.23245682108775423,-0.7852724274207592
POLONIUS,-1.2003071461226695,0.43568266785541643,1.1379811943456835,-1.3098829845958546,0.03023226589180167,0.6254865013345283
OPHELIA,0.9735943883374161,2.036015856261333,1.627174245850525,0.20252697289970767,-0.7568629189939108,-0.5301075148343884
